,summary,Hazard,Impacts,Causes,Mitigation,word
schaden mindestens,2.9077471679263063,-0.1807227198692807,0.11756528883482348,0.049749136325359086,0.017736538742077583,schaden mindestens
starben,13.049947004600542,-0.32737080290655696,0.27321081076994064,0.07165983563036918,-0.08452551536628074,starben
mensch+en sterb+en,23.349489205734073,-0.022503554858479446,-0.03538889919702405,0.04245380074774899,0.01610896141200025,mensch+en sterb+en
Mehr,35.60519667567932,0.10954232435405116,0.018906938415343685,-0.08506867271925365,-0.08468863176131809,Mehr
weitere,26.564754096301574,0.048871698151143936,-0.12455427378769594,0.010006143415691837,0.0559096102333691,weitere
mehr weit+er+e,2.8037752010808155,-0.1692351873561755,0.11019880452813204,0.0445345888764621,0.02121364844985426,mehr weit+er+e
wurde…,2.7884656878013163,-0.16747503031746122,0.10905747396075668,0.04373022695427066,0.021745973919551662,wurde…
weit+er+e wurde…,2.7884656878013163,-0.16747503031746122,0.10905747396075668,0.04373022695427066,0.021745973919551662,weit+er+e wurde…
+3374,3.531774263288268,0.02645137705960315,-0.13354376132750662,0.013982965745285625,0.09134733079998099,+3374
wurde… +3374,2.774003138449286,-0.16579535147741878,0.10796515423304748,0.04296128730007804,0.022253883035096282,wurde… +3374
+3374 chars,2.763666102119298,-0.16458461582708125,0.10717586405622886,0.04240619990855073,0.022619950301072923,+3374 chars
zerstörer…,2.0911219113697763,-0.09100556633813624,0.15394791193912366,-0.06766154275207767,0.010729046211375878,zerstörer…
doch zerstörer…,2.0911219113697763,-0.09100556633813624,0.15394791193912366,-0.06766154275207767,0.010729046211375878,doch zerstörer…
+3239,2.0895901294297348,-0.09027278111225277,0.15210218638061357,-0.0669287575261942,0.011461831437259054,+3239
zerstörer… +3239,2.0895901294297348,-0.09027278111225277,0.15210218638061357,-0.0669287575261942,0.011461831437259054,zerstörer… +3239
+3239 char+s,2.0888501264614296,-0.0899185805346576,0.15120832400749076,-0.06657455694859903,0.011816032014854417,+3239 char+s
Wiegedood,3.0493389948255714,0.6042478631288515,-0.40941312611553354,-0.4448856652258052,-0.36649507626235167,Wiegedood
Essen,2.2476290316880543,0.22033979090630906,-0.10436417891486847,-0.13983671802514014,-0.06144612906168672,Essen
wiegedood essen,2.2476290316880543,0.22033979090630906,-0.10436417891486847,-0.13983671802514014,-0.06144612906168672,wiegedood essen
Trauer,3.0946139813460074,0.6172394286193487,-0.42415145703692436,-0.45962399614719607,-0.3812334071837426,Trauer
essen trauer,2.2520733632521748,0.2238465523318296,-0.10633956867145669,-0.1418121077817282,-0.06342151881827486,essen trauer
Monster,2.652316424241151,0.46061996253469356,-0.2699216625228738,-0.3053942016331454,-0.22700361266969202,Monster
trauer monster,2.652316424241151,0.46061996253469356,-0.2699216625228738,-0.3053942016331454,-0.22700361266969202,trauer monster
Essener,2.2709001643766458,0.2384170321356704,-0.11466458306445174,-0.1501371221747233,-0.07174653321126989,Essener
monster essener,2.2709001643766458,0.2384170321356704,-0.11466458306445174,-0.1501371221747233,-0.07174653321126989,monster essener
Turock,2.277580225183686,0.2434790865801746,-0.11760185663172883,-0.15307439574200052,-0.07468380677854722,Turock
essener tu+rock,2.277580225183686,0.2434790865801746,-0.11760185663172883,-0.15307439574200052,-0.07468380677854722,essener tu+rock
spielen,5.003172306131703,-0.1447177377380425,0.09712595878306722,0.1184151079954934,-0.10556422664216371,spielen
tu+rock spiel+en,2.2838421192153477,0.2481744082563944,-0.1203474467097895,-0.15581998582006112,-0.07742939685660767,tu+rock spiel+en
spiel+en wiegedood,2.2399514615462115,0.2142197055911282,-0.10094247867163661,-0.13641501778190815,-0.058024428818454724,spiel+en wiegedood
vorletzte,2.3066285008659664,0.2648654103035981,-0.13027521694927577,-0.1657477560595475,-0.08735716709609415,vorletzte
wiegedood vorletzt+e,2.3066285008659664,0.2648654103035981,-0.13027521694927577,-0.1657477560595475,-0.08735716709609415,wiegedood vorletzt+e
Show,2.739305717768695,0.4975995025280066,-0.30219278260828636,-0.33766532171855806,-0.25927473275510465,Show
vorletzt+e show,2.31894671440678,0.2736395399147107,-0.13560136216909727,-0.17107390127936906,-0.09268331231591558,vorletzt+e show
Doden,2.6640188212115086,0.465817520818934,-0.274324099664568,-0.30979663877483965,-0.23140604981138613,Doden
show doden,2.3405348196852658,0.2886147739401198,-0.14486774066789992,-0.18034027977817163,-0.1019496908147181,show doden
Hebben,2.66466500862256,0.46610240985744755,-0.2745666313796608,-0.31003917048993257,-0.2316485815264792,Hebben
doden hebben,2.66466500862256,0.46610240985744755,-0.2745666313796608,-0.31003917048993257,-0.2316485815264792,doden hebben
Het,2.6674068290654653,0.4673087796092422,-0.27559505739042284,-0.3110675965006945,-0.23267700753724105,Het
hebben het,2.6674068290654653,0.4673087796092422,-0.27559505739042284,-0.3110675965006945,-0.23267700753724105,hebben het
Goet,2.6699716157760798,0.4684337016555489,-0.2765561235522224,-0.3120286626624941,-0.23363807369904066,Goet
het goet,2.6699716157760798,0.4684337016555489,-0.2765561235522224,-0.3120286626624941,-0.23363807369904066,het goet
-Jubiläumstour,2.3819170729616888,0.3159759421135325,-0.16239393828121898,-0.19786647739149069,-0.1194758884280373,-Jubiläumstour
goet -jubiläumstour,2.3819170729616888,0.3159759421135325,-0.16239393828121898,-0.19786647739149069,-0.1194758884280373,goet -jubiläumstour
Wobei,2.4236811909990577,0.34194075440937516,-0.17977581968428122,-0.21524835879455298,-0.13685776983109943,Wobei
wobei show,2.4433010564119972,0.3536105977178379,-0.18783829893551407,-0.22331083804578564,-0.14492024908233225,wobei show
falsche,2.478665569084394,0.37385288830340424,-0.20220862037146958,-0.23768115948174115,-0.15929057051828768,falsche
show falsch+e,2.478665569084394,0.37385288830340424,-0.20220862037146958,-0.23768115948174115,-0.15929057051828768,show falsch+e
Ausdruck,2.5185158955666562,0.3955226422502303,-0.21815807969710205,-0.2536306188073737,-0.1752400298439203,Ausdruck
falsch+e ausdruck,2.5185158955666562,0.3955226422502303,-0.21815807969710205,-0.2536306188073737,-0.1752400298439203,falsch+e ausdruck
ausdruck wiegedood,2.622036329313234,0.4468256060321566,-0.2584395228108838,-0.2939120619211553,-0.2155214729577019,ausdruck wiegedood
entfachen,2.7528284651873554,0.5030223012292846,-0.3071171978884821,-0.3425897369987537,-0.26419914803530026,entfachen
wiegedood entfach+en,2.7528284651873554,0.5030223012292846,-0.3071171978884821,-0.3425897369987537,-0.26419914803530026,wiegedood entfach+en
Orkan,61.75176576368844,1.0337589483871328,-1.2001460458258688,-1.309025939539842,-1.5405303005257438,Orkan
entfach+en orkan,3.580882095002153,0.7288281059770408,-0.5700974473063297,-0.6055699864166012,-0.5271793974531478,entfach+en orkan
Auge,2.735808690860887,0.4961835899172101,-0.300915356376667,-0.3363878954869387,-0.25799730652348524,Auge
orkan auge,2.735808690860887,0.4961835899172101,-0.300915356376667,-0.3363878954869387,-0.25799730652348524,orkan auge
ganz,5.780415857183419,0.5399616364860136,-1.0489639096978165,-0.2577013246247627,0.06369131662757078,ganz
auge ganz,2.632086617217177,0.45146050082204947,-0.2622652041906627,-0.29773774330093444,-0.21934715433748092,auge ganz
ruhig,2.5862267357330255,0.42983592474431703,-0.2446882366625638,-0.2801607757728356,-0.20177018680938216,ruhig
ganz ruhig,2.5862267357330255,0.42983592474431703,-0.2446882366625638,-0.2801607757728356,-0.20177018680938216,ganz ruhig
Beitrag,2.487753038549114,0.3788974176184877,-0.20586819090896358,-0.24134073001923526,-0.1629501410557817,Beitrag
der beitrag,2.487753038549114,0.3788974176184877,-0.20586819090896358,-0.24134073001923526,-0.1629501410557817,der beitrag
beitrag trauer,2.4541981234995403,0.3599541813305092,-0.19228835994426663,-0.22776089905453822,-0.14937031009108484,beitrag trauer
erschien,2.386470654508834,0.31888446871783527,-0.1643038429247112,-0.19977638203498282,-0.12138579307152936,erschien
monster erschein,2.386470654508834,0.31888446871783527,-0.1643038429247112,-0.19977638203498282,-0.12138579307152936,monster erschein
zuerst,3.400858647952278,0.0984376876501396,0.014046229592017762,-0.056208080631709685,-0.09841949073722417,zuerst
erschein zuerst,2.3671601855609503,0.306413923616423,-0.15617928474229534,-0.19165182385256696,-0.11326123488911352,erschein zuerst
zuerst doden,2.342133419628264,0.28970393904525266,-0.14555051378929273,-0.18102305289956433,-0.10263246393611082,zuerst doden
Satz,2.2988004982906607,0.2591999775754296,-0.12687574640467938,-0.16234828551495112,-0.08395769655149765,Satz
goet satz,2.2988004982906607,0.2591999775754296,-0.12687574640467938,-0.16234828551495112,-0.08395769655149765,goet satz
stecken,3.0925754109576555,0.6166662094355577,-0.42349249209085177,-0.4589650312011235,-0.38057444223767006,stecken
satz steck+en,2.293558314389082,0.2553662143615965,-0.12459274266202496,-0.16006528177229654,-0.08167469280884312,satz steck+en
steck+en trauer,2.4541981234995403,0.3599541813305092,-0.19228835994426663,-0.22776089905453822,-0.14937031009108484,steck+en trauer
Schmerz,2.2717093127913723,0.23903314657792873,-0.11502083135185191,-0.15049337046212344,-0.07210278149867012,Schmerz
trauer schmerz,2.2717093127913723,0.23903314657792873,-0.11502083135185191,-0.15049337046212344,-0.07210278149867012,trauer schmerz
Wut,4.354437177798008,-0.008898232452766676,0.025257429865190403,0.011098133681343932,-0.034323667053584625,Wut
schmerz wut,2.256075140767515,0.22698186976563475,-0.10811492215099064,-0.14358746126126237,-0.0651968722978088,schmerz wut
Ungerechtigkeit,2.2476290316880543,0.22033979090630906,-0.10436417891486847,-0.13983671802514014,-0.06144612906168672,Ungerechtigkeit
wut ungerechtigkeit,2.2476290316880543,0.22033979090630906,-0.10436417891486847,-0.13983671802514014,-0.06144612906168672,wut ungerechtigkeit
junger,2.2329319247070134,0.20855404400105423,-0.09780376836073543,-0.13327630747100702,-0.054885718507553576,junger
ungerechtigkeit jung+er,2.2329319247070134,0.20855404400105423,-0.09780376836073543,-0.13327630747100702,-0.054885718507553576,ungerechtigkeit jung+er
Mensch,30.18119949714854,-0.1738653464468117,0.17533539864435793,0.09698800828304464,-0.15299010078891884,Mensch
jung+er mensch,2.229392694446851,0.20567160814455013,-0.09621749604558091,-0.13169003515585267,-0.05329944619239916,jung+er mensch
Autounfall,2.22141203596863,0.19910733538010095,-0.09263132791886555,-0.12810386702913715,-0.04971327806568378,Autounfall
mensch auto+unfall,2.22141203596863,0.19910733538010095,-0.09263132791886555,-0.12810386702913715,-0.04971327806568378,mensch auto+unfall
früh,2.4649396254171863,0.08476917465499823,0.21507457130771224,-0.23212813556565595,-0.1537375466022026,früh
auto+unfall früh,2.2133854161314783,0.19241328319025708,-0.08901148792012556,-0.12448402703039727,-0.04609343806694366,auto+unfall früh
früh leben,2.20835793601131,0.18817254597940544,-0.08673750596947527,-0.12221004507974687,-0.04381945611629337,früh leben
gerissen,6.646201574706656,-0.3018749492016538,0.3278132634665408,0.019962819156288295,-0.13391600312062488,gerissen
leben ge+reiß+en,2.2061509048794,0.1862990652332362,-0.08573760704738044,-0.12121014615765202,-0.042819557194198596,leben ge+reiß+en
wu…,2.2029641099420902,0.183581037390676,-0.08429205823246987,-0.11976459734274147,-0.041374008379288105,wu…
ge+reiß+en wu…,2.2029641099420902,0.183581037390676,-0.08429205823246987,-0.11976459734274147,-0.041374008379288105,ge+reiß+en wu…
+77,2.2012543263409574,0.18211645347404368,-0.08351562822030609,-0.11898816733057781,-0.040597578367124465,+77
wu… +77,2.2012543263409574,0.18211645347404368,-0.08351562822030609,-0.11898816733057781,-0.040597578367124465,wu… +77
+77 chars,2.199916181317755,0.18096712225506237,-0.08290754222949655,-0.11838008133976824,-0.03998949237631467,+77 chars
Nach,71.34598815402533,-0.04130915652809354,0.05112825617727054,0.05213823682779727,-0.08160430660792604,Nach
nach super+-+taifun,5.434081874959018,-0.33638068386073305,0.22627104250477062,0.099750412467825,-0.03987185337270469,nach super+-+taifun
Nächster,2.835274877578894,-0.19455083169008086,0.1872849601215921,0.009347714235937025,-0.008824698203778378,Nächster
super+-+taifun nächst+er,2.7457482086703298,-0.1624655499141667,0.10579051131890123,0.041432996011851166,0.023260583572136017,super+-+taifun nächst+er
nächst+er tropensturm,2.760311775802548,-0.1641898939913458,0.10691819025900656,0.042225081346752597,0.02273928831263669,nächst+er tropensturm
bedroht,8.394801222531457,0.04823823027528188,0.050902039320462306,0.03557086140265186,-0.2050771723951109,bedroht
tropensturm bedroh+t,2.781133512409386,-0.1666255392975441,0.10850542587253752,0.0433415046070001,0.022002855703494507,tropensturm bedroh+t
bedroh+t philippinen,2.796009434693722,-0.16834462856952995,0.10962176780248387,0.044127799674007734,0.02148299185282611,bedroh+t philippinen
Bualoi,54.016441829378294,-0.22330617994509488,0.24381943008404133,0.09469816602174401,-0.20253441400747824,Bualoi
tropensturm bualoi,12.000918467092408,-0.3167372975426003,0.3085555308318948,0.06352976873623872,-0.1492210739158703,tropensturm bualoi
Opong,2.8728890925552015,-0.17695950877477912,0.11516766819354221,0.04804751822921862,0.018876278190965386,Opong
bualoi opong,2.8728890925552015,-0.17695950877477912,0.11516766819354221,0.04804751822921862,0.018876278190965386,bualoi opong
opong zieh+t,2.893847778128172,-0.1792325234248851,0.11661764950165394,0.04907607340943852,0.018187956925032004,opong zieh+t
zieh+t philippinen,2.796009434693722,-0.16834462856952995,0.10962176780248387,0.044127799674007734,0.02148299185282611,zieh+t philippinen
philippinen bedroh+t,2.781133512409386,-0.1666255392975441,0.10850542587253752,0.0433415046070001,0.022002855703494507,philippinen bedroh+t
besonders,23.351531639608325,0.07016532134128492,0.051231113169552735,-0.0229146355477283,-0.15048964154770084,besonders
bedroh+t besonders,3.031896368854095,-0.1934533274445297,0.12556651247256667,0.05545917351392574,0.01387390487236117,bedroh+t besonders
besonders region,4.270832098323455,0.16324212965051046,-0.0030671838660629547,-0.0813429050036779,-0.16043561322344493,besonders region
Bicol,3.133473956722499,-0.20314853729327179,0.1315494512751525,0.05976136654705019,0.010922407756466418,Bicol
region bicol,3.133473956722499,-0.20314853729327179,0.1315494512751525,0.05976136654705019,0.010922407756466418,region bicol
starken,8.708518685897278,-0.03276993339404252,0.1163351349238109,0.006777197856313454,-0.12115113000323591,starken
bicol stark+en,3.1939252559788294,-0.20863607744814042,0.13489471801953778,0.062179347172607674,0.009246935667613398,bicol stark+en
Regenfällen,9.796019038970783,0.004610492942153099,0.07878843050111971,-0.012677299492979093,-0.09482631501206164,Regenfällen
stark+en regen+fall+en,3.2500852405416873,-0.21355712641541835,0.13786992075783017,0.06433752622249884,0.00774086645694498,stark+en regen+fall+en
Südostasien,18.628698475602608,-0.47674439447082917,0.44418207570145246,0.06205143141865592,-0.25227125734167816,Südostasien
ragasa südostasien,3.860816903614948,-0.2580333638076805,0.16376315282159393,0.08344561831062658,-0.006097862314127508,ragasa südostasien
südostasien bereits,4.278955189014917,-0.2812587768545052,0.17663261176345343,0.09318098054793644,-0.013572872170883855,südostasien bereits
neuer,32.93376140990271,-0.40295654526865116,0.25749769096011066,0.14640683772029425,-0.09734406030681327,neuer
bereits neu+er,8.131163397703546,-0.3829236406554755,0.22901178963298766,0.1349497325369151,-0.051104632046032834,bereits neu+er
neu+er sturm,22.89721473269805,-0.45922435357724595,0.26662033244504835,0.16816291911098957,-0.09289191079497403,neu+er sturm
Anmarsch,8.887118206519258,-0.0632735003808039,0.13199231549842916,0.03799971107964698,-0.14731303312438085,Anmarsch
sturm anmarsch,4.904856682453795,-0.3086526472437725,0.19131082845935574,0.10450617025647152,-0.022739448017608695,sturm anmarsch
bisher,16.102408585278,-0.20006486369276244,0.17365010691950625,0.12959311546825386,-0.17124106313235724,bisher
